Column1,Column2,Column3,Column4
473.0,0.07333333333333333,0.4066666666666667,0.52
474.0,0.07333333333333333,0.4066666666666667,0.52
475.0,0.07333333333333333,0.4033333333333333,0.5233333333333333
476.0,0.07,0.4066666666666667,0.5233333333333333
477.0,0.07,0.39666666666666667,0.5333333333333333
478.0,0.07,0.39666666666666667,0.5333333333333333
479.0,0.07,0.39666666666666667,0.5333333333333333
480.0,0.07,0.39666666666666667,0.5333333333333333
481.0,0.07,0.39666666666666667,0.5333333333333333
482.0,0.06666666666666667,0.4,0.5333333333333333
483.0,0.06666666666666667,0.4,0.5333333333333333
484.0,0.06666666666666667,0.4,0.5333333333333333
485.0,0.06666666666666667,0.39666666666666667,0.5366666666666666
486.0,0.06666666666666667,0.39666666666666667,0.5366666666666666
487.0,0.06666666666666667,0.39666666666666667,0.5366666666666666
488.0,0.06666666666666667,0.3933333333333333,0.54
489.0,0.06666666666666667,0.3933333333333333,0.54
490.0,0.06666666666666667,0.3933333333333333,0.54
491.0,0.06666666666666667,0.3933333333333333,0.54
492.0,0.06666666666666667,0.3933333333333333,0.54
493.0,0.06,0.39666666666666667,0.5433333333333333
494.0,0.056666666666666664,0.39666666666666667,0.5466666666666666
495.0,0.05333333333333334,0.4,0.5466666666666666
496.0,0.05333333333333334,0.4,0.5466666666666666
497.0,0.05333333333333334,0.4,0.5466666666666666
498.0,0.05333333333333334,0.4,0.5466666666666666
499.0,0.05,0.4033333333333333,0.5466666666666666
500.0,0.04666666666666667,0.4033333333333333,0.55
501.0,0.043333333333333335,0.4066666666666667,0.55
502.0,0.043333333333333335,0.4066666666666667,0.55
503.0,0.043333333333333335,0.4066666666666667,0.55
504.0,0.043333333333333335,0.4033333333333333,0.5533333333333333
505.0,0.043333333333333335,0.39666666666666667,0.56
506.0,0.04,0.4,0.56
507.0,0.04,0.39666666666666667,0.5633333333333334
508.0,0.03666666666666667,0.4,0.5633333333333334
509.0,0.03333333333333333,0.4033333333333333,0.5633333333333334
510.0,0.03333333333333333,0.4033333333333333,0.5633333333333334
511.0,0.03333333333333333,0.39666666666666667,0.57
512.0,0.03333333333333333,0.39666666666666667,0.57
513.0,0.03333333333333333,0.3933333333333333,0.5733333333333334
514.0,0.03333333333333333,0.39,0.5766666666666667
515.0,0.03333333333333333,0.39,0.5766666666666667
516.0,0.03333333333333333,0.39,0.5766666666666667
517.0,0.03333333333333333,0.39,0.5766666666666667
518.0,0.03333333333333333,0.39,0.5766666666666667
519.0,0.03333333333333333,0.39,0.5766666666666667
520.0,0.03,0.3933333333333333,0.5766666666666667
521.0,0.03,0.3933333333333333,0.5766666666666667
522.0,0.03,0.39,0.58
523.0,0.03,0.39,0.58
524.0,0.03,0.39,0.58
525.0,0.03,0.38666666666666666,0.5833333333333334
526.0,0.03,0.38666666666666666,0.5833333333333334
527.0,0.03,0.38666666666666666,0.5833333333333334
528.0,0.03,0.38666666666666666,0.5833333333333334
529.0,0.03,0.38666666666666666,0.5833333333333334
530.0,0.03,0.38666666666666666,0.5833333333333334
531.0,0.03,0.38666666666666666,0.5833333333333334
532.0,0.03,0.38666666666666666,0.5833333333333334
533.0,0.03,0.38666666666666666,0.5833333333333334
534.0,0.03,0.38666666666666666,0.5833333333333334
535.0,0.03,0.38666666666666666,0.5833333333333334
536.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
537.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
538.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
539.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
540.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
541.0,0.02666666666666667,0.38666666666666666,0.5866666666666667
542.0,0.02666666666666667,0.38,0.5933333333333334
543.0,0.02666666666666667,0.38,0.5933333333333334
544.0,0.02666666666666667,0.37666666666666665,0.5966666666666667
545.0,0.02666666666666667,0.37333333333333335,0.6
546.0,0.02666666666666667,0.37333333333333335,0.6
547.0,0.02666666666666667,0.37333333333333335,0.6
548.0,0.02666666666666667,0.37333333333333335,0.6
549.0,0.02666666666666667,0.37333333333333335,0.6
550.0,0.02666666666666667,0.37333333333333335,0.6
551.0,0.02666666666666667,0.37333333333333335,0.6
552.0,0.02666666666666667,0.37333333333333335,0.6
553.0,0.02666666666666667,0.37333333333333335,0.6
554.0,0.023333333333333334,0.37,0.6066666666666667
555.0,0.023333333333333334,0.36666666666666664,0.61
556.0,0.023333333333333334,0.36333333333333334,0.6133333333333333
557.0,0.023333333333333334,0.36333333333333334,0.6133333333333333
558.0,0.023333333333333334,0.36333333333333334,0.6133333333333333
559.0,0.023333333333333334,0.36,0.6166666666666667
560.0,0.023333333333333334,0.3566666666666667,0.62
561.0,0.023333333333333334,0.35333333333333333,0.6233333333333333
562.0,0.023333333333333334,0.35333333333333333,0.6233333333333333
563.0,0.023333333333333334,0.35,0.6266666666666667
564.0,0.023333333333333334,0.35,0.6266666666666667
565.0,0.023333333333333334,0.3466666666666667,0.63
566.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
567.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
568.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
569.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
570.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
571.0,0.023333333333333334,0.3433333333333333,0.6333333333333333
572.0,0.023333333333333334,0.34,0.6366666666666667
573.0,0.023333333333333334,0.33666666666666667,0.64
574.0,0.023333333333333334,0.33666666666666667,0.64
575.0,0.023333333333333334,0.3333333333333333,0.6433333333333333
576.0,0.023333333333333334,0.33,0.6466666666666666
577.0,0.023333333333333334,0.33,0.6466666666666666
578.0,0.023333333333333334,0.33,0.6466666666666666
579.0,0.023333333333333334,0.33,0.6466666666666666
580.0,0.023333333333333334,0.33,0.6466666666666666
581.0,0.023333333333333334,0.33,0.6466666666666666
582.0,0.023333333333333334,0.33,0.6466666666666666
583.0,0.023333333333333334,0.33,0.6466666666666666
584.0,0.02,0.33,0.65
585.0,0.02,0.32666666666666666,0.6533333333333333
586.0,0.02,0.32666666666666666,0.6533333333333333
587.0,0.02,0.3233333333333333,0.6566666666666666
588.0,0.02,0.32,0.66
589.0,0.02,0.32,0.66
590.0,0.02,0.32,0.66
591.0,0.02,0.31666666666666665,0.6633333333333333
592.0,0.02,0.31666666666666665,0.6633333333333333
593.0,0.02,0.31333333333333335,0.6666666666666666
594.0,0.02,0.31333333333333335,0.6666666666666666
595.0,0.02,0.31333333333333335,0.6666666666666666
596.0,0.02,0.31333333333333335,0.6666666666666666
597.0,0.02,0.31333333333333335,0.6666666666666666
598.0,0.016666666666666666,0.31666666666666665,0.6666666666666666
599.0,0.013333333333333334,0.32,0.6666666666666666
600.0,0.013333333333333334,0.32,0.6666666666666666
601.0,0.013333333333333334,0.32,0.6666666666666666
602.0,0.013333333333333334,0.31666666666666665,0.67
603.0,0.013333333333333334,0.31666666666666665,0.67
604.0,0.013333333333333334,0.31333333333333335,0.6733333333333333
605.0,0.013333333333333334,0.31333333333333335,0.6733333333333333
606.0,0.013333333333333334,0.31333333333333335,0.6733333333333333
607.0,0.01,0.31666666666666665,0.6733333333333333
608.0,0.01,0.31666666666666665,0.6733333333333333
609.0,0.01,0.31666666666666665,0.6733333333333333
610.0,0.01,0.31333333333333335,0.6766666666666666
611.0,0.006666666666666667,0.31666666666666665,0.6766666666666666
612.0,0.006666666666666667,0.31666666666666665,0.6766666666666666
613.0,0.006666666666666667,0.31333333333333335,0.68
614.0,0.006666666666666667,0.31333333333333335,0.68
615.0,0.006666666666666667,0.31,0.6833333333333333
616.0,0.006666666666666667,0.30666666666666664,0.6866666666666666
617.0,0.006666666666666667,0.30666666666666664,0.6866666666666666
618.0,0.006666666666666667,0.30666666666666664,0.6866666666666666
619.0,0.006666666666666667,0.30333333333333334,0.69
620.0,0.006666666666666667,0.3,0.6933333333333334
621.0,0.006666666666666667,0.3,0.6933333333333334
622.0,0.006666666666666667,0.3,0.6933333333333334
623.0,0.006666666666666667,0.3,0.6933333333333334
624.0,0.006666666666666667,0.2966666666666667,0.6966666666666667
625.0,0.006666666666666667,0.29333333333333333,0.7
626.0,0.006666666666666667,0.29333333333333333,0.7
627.0,0.006666666666666667,0.29333333333333333,0.7
628.0,0.006666666666666667,0.29333333333333333,0.7
629.0,0.006666666666666667,0.2866666666666667,0.7066666666666667
630.0,0.006666666666666667,0.2866666666666667,0.7066666666666667
631.0,0.006666666666666667,0.2866666666666667,0.7066666666666667
632.0,0.006666666666666667,0.2866666666666667,0.7066666666666667
633.0,0.006666666666666667,0.2866666666666667,0.7066666666666667
634.0,0.006666666666666667,0.28,0.7133333333333334
635.0,0.006666666666666667,0.28,0.7133333333333334
636.0,0.006666666666666667,0.28,0.7133333333333334
637.0,0.006666666666666667,0.28,0.7133333333333334
638.0,0.006666666666666667,0.28,0.7133333333333334
639.0,0.006666666666666667,0.27666666666666667,0.7166666666666667
640.0,0.006666666666666667,0.27666666666666667,0.7166666666666667
641.0,0.006666666666666667,0.2733333333333333,0.72
642.0,0.006666666666666667,0.27,0.7233333333333334
643.0,0.006666666666666667,0.26666666666666666,0.7266666666666667
644.0,0.006666666666666667,0.2633333333333333,0.73
645.0,0.006666666666666667,0.26,0.7333333333333333
646.0,0.006666666666666667,0.26,0.7333333333333333
647.0,0.006666666666666667,0.26,0.7333333333333333
648.0,0.006666666666666667,0.26,0.7333333333333333
649.0,0.006666666666666667,0.26,0.7333333333333333
650.0,0.006666666666666667,0.26,0.7333333333333333
651.0,0.006666666666666667,0.26,0.7333333333333333
652.0,0.006666666666666667,0.26,0.7333333333333333
653.0,0.006666666666666667,0.25333333333333335,0.74
654.0,0.006666666666666667,0.25,0.7433333333333333
655.0,0.006666666666666667,0.25,0.7433333333333333
656.0,0.006666666666666667,0.25,0.7433333333333333
657.0,0.006666666666666667,0.24666666666666667,0.7466666666666667
658.0,0.006666666666666667,0.24666666666666667,0.7466666666666667
659.0,0.006666666666666667,0.24666666666666667,0.7466666666666667
660.0,0.006666666666666667,0.24333333333333335,0.75
661.0,0.006666666666666667,0.24,0.7533333333333333
662.0,0.006666666666666667,0.24,0.7533333333333333
663.0,0.006666666666666667,0.24,0.7533333333333333
664.0,0.006666666666666667,0.24,0.7533333333333333
665.0,0.006666666666666667,0.24,0.7533333333333333
666.0,0.006666666666666667,0.24,0.7533333333333333
667.0,0.006666666666666667,0.23666666666666666,0.7566666666666667
668.0,0.006666666666666667,0.23666666666666666,0.7566666666666667
669.0,0.006666666666666667,0.23666666666666666,0.7566666666666667
670.0,0.006666666666666667,0.23666666666666666,0.7566666666666667
671.0,0.006666666666666667,0.23333333333333334,0.76
672.0,0.006666666666666667,0.23333333333333334,0.76
673.0,0.006666666666666667,0.23333333333333334,0.76
674.0,0.006666666666666667,0.23333333333333334,0.76
675.0,0.006666666666666667,0.23333333333333334,0.76
676.0,0.006666666666666667,0.23,0.7633333333333333
677.0,0.006666666666666667,0.23,0.7633333333333333
678.0,0.006666666666666667,0.22666666666666666,0.7666666666666667
679.0,0.006666666666666667,0.22666666666666666,0.7666666666666667
680.0,0.006666666666666667,0.22666666666666666,0.7666666666666667
681.0,0.006666666666666667,0.22333333333333333,0.77
682.0,0.006666666666666667,0.22333333333333333,0.77
683.0,0.006666666666666667,0.22333333333333333,0.77
684.0,0.006666666666666667,0.22333333333333333,0.77
685.0,0.006666666666666667,0.22,0.7733333333333333
686.0,0.006666666666666667,0.22,0.7733333333333333
687.0,0.006666666666666667,0.22,0.7733333333333333
688.0,0.006666666666666667,0.21666666666666667,0.7766666666666666
689.0,0.006666666666666667,0.21666666666666667,0.7766666666666666
690.0,0.006666666666666667,0.21666666666666667,0.7766666666666666
691.0,0.006666666666666667,0.21333333333333335,0.78
692.0,0.006666666666666667,0.21333333333333335,0.78
693.0,0.006666666666666667,0.21,0.7833333333333333
694.0,0.006666666666666667,0.21,0.7833333333333333
695.0,0.006666666666666667,0.21,0.7833333333333333
696.0,0.006666666666666667,0.20666666666666667,0.7866666666666666
697.0,0.006666666666666667,0.20666666666666667,0.7866666666666666
698.0,0.006666666666666667,0.20333333333333334,0.79
699.0,0.006666666666666667,0.20333333333333334,0.79
700.0,0.006666666666666667,0.20333333333333334,0.79
701.0,0.006666666666666667,0.20333333333333334,0.79
702.0,0.006666666666666667,0.20333333333333334,0.79
703.0,0.006666666666666667,0.20333333333333334,0.79
704.0,0.006666666666666667,0.20333333333333334,0.79
705.0,0.006666666666666667,0.20333333333333334,0.79
706.0,0.006666666666666667,0.20333333333333334,0.79
707.0,0.006666666666666667,0.20333333333333334,0.79
708.0,0.006666666666666667,0.20333333333333334,0.79
709.0,0.006666666666666667,0.20333333333333334,0.79
710.0,0.006666666666666667,0.2,0.7933333333333333
711.0,0.006666666666666667,0.2,0.7933333333333333
712.0,0.006666666666666667,0.2,0.7933333333333333
713.0,0.006666666666666667,0.19666666666666666,0.7966666666666666
714.0,0.006666666666666667,0.19666666666666666,0.7966666666666666
715.0,0.006666666666666667,0.19666666666666666,0.7966666666666666
716.0,0.006666666666666667,0.19666666666666666,0.7966666666666666
717.0,0.006666666666666667,0.19333333333333333,0.8
718.0,0.006666666666666667,0.19,0.8033333333333333
719.0,0.006666666666666667,0.19,0.8033333333333333
720.0,0.006666666666666667,0.19,0.8033333333333333
721.0,0.006666666666666667,0.19,0.8033333333333333
722.0,0.006666666666666667,0.18666666666666668,0.8066666666666666
723.0,0.006666666666666667,0.18666666666666668,0.8066666666666666
724.0,0.0033333333333333335,0.19,0.8066666666666666
725.0,0.0033333333333333335,0.19,0.8066666666666666
726.0,0.0033333333333333335,0.19,0.8066666666666666
727.0,0.0033333333333333335,0.18666666666666668,0.81
728.0,0.0033333333333333335,0.18666666666666668,0.81
729.0,0.0033333333333333335,0.18666666666666668,0.81
730.0,0.0033333333333333335,0.18666666666666668,0.81
731.0,0.0033333333333333335,0.18333333333333332,0.8133333333333334
732.0,0.0,0.18666666666666668,0.8133333333333334
733.0,0.0,0.18666666666666668,0.8133333333333334
734.0,0.0,0.18666666666666668,0.8133333333333334
735.0,0.0,0.18666666666666668,0.8133333333333334
736.0,0.0,0.18666666666666668,0.8133333333333334
737.0,0.0,0.18666666666666668,0.8133333333333334
738.0,0.0,0.18666666666666668,0.8133333333333334
739.0,0.0,0.18666666666666668,0.8133333333333334
740.0,0.0,0.18666666666666668,0.8133333333333334
741.0,0.0,0.18333333333333332,0.8166666666666667
742.0,0.0,0.18,0.82
743.0,0.0,0.18,0.82
744.0,0.0,0.18,0.82
745.0,0.0,0.18,0.82
746.0,0.0,0.18,0.82
747.0,0.0,0.18,0.82
748.0,0.0,0.18,0.82
749.0,0.0,0.18,0.82
750.0,0.0,0.17666666666666667,0.8233333333333334
751.0,0.0,0.17666666666666667,0.8233333333333334
752.0,0.0,0.17666666666666667,0.8233333333333334
753.0,0.0,0.17666666666666667,0.8233333333333334
754.0,0.0,0.17666666666666667,0.8233333333333334
755.0,0.0,0.17333333333333334,0.8266666666666667
756.0,0.0,0.17333333333333334,0.8266666666666667
757.0,0.0,0.17,0.83
758.0,0.0,0.17,0.83
759.0,0.0,0.17,0.83
760.0,0.0,0.17,0.83
761.0,0.0,0.17,0.83
762.0,0.0,0.17,0.83
763.0,0.0,0.16666666666666666,0.8333333333333334
764.0,0.0,0.16666666666666666,0.8333333333333334
765.0,0.0,0.16666666666666666,0.8333333333333334
766.0,0.0,0.16333333333333333,0.8366666666666667
767.0,0.0,0.16333333333333333,0.8366666666666667
768.0,0.0,0.16333333333333333,0.8366666666666667
769.0,0.0,0.16333333333333333,0.8366666666666667
770.0,0.0,0.16333333333333333,0.8366666666666667
771.0,0.0,0.16333333333333333,0.8366666666666667
772.0,0.0,0.16333333333333333,0.8366666666666667
773.0,0.0,0.16,0.84
774.0,0.0,0.16,0.84
775.0,0.0,0.16,0.84
776.0,0.0,0.16,0.84
777.0,0.0,0.15666666666666668,0.8433333333333334
778.0,0.0,0.15333333333333332,0.8466666666666667
779.0,0.0,0.15333333333333332,0.8466666666666667
780.0,0.0,0.15333333333333332,0.8466666666666667
781.0,0.0,0.15333333333333332,0.8466666666666667
782.0,0.0,0.15333333333333332,0.8466666666666667
783.0,0.0,0.15333333333333332,0.8466666666666667
784.0,0.0,0.15333333333333332,0.8466666666666667
785.0,0.0,0.15333333333333332,0.8466666666666667
786.0,0.0,0.15,0.85
787.0,0.0,0.15,0.85
788.0,0.0,0.15,0.85
789.0,0.0,0.14666666666666667,0.8533333333333334
790.0,0.0,0.14666666666666667,0.8533333333333334
791.0,0.0,0.14666666666666667,0.8533333333333334
792.0,0.0,0.14666666666666667,0.8533333333333334
793.0,0.0,0.14666666666666667,0.8533333333333334
794.0,0.0,0.14666666666666667,0.8533333333333334
795.0,0.0,0.14666666666666667,0.8533333333333334
796.0,0.0,0.14666666666666667,0.8533333333333334
797.0,0.0,0.14666666666666667,0.8533333333333334
798.0,0.0,0.14666666666666667,0.8533333333333334
799.0,0.0,0.14666666666666667,0.8533333333333334
800.0,0.0,0.14666666666666667,0.8533333333333334
801.0,0.0,0.14666666666666667,0.8533333333333334
802.0,0.0,0.14666666666666667,0.8533333333333334
803.0,0.0,0.14666666666666667,0.8533333333333334
804.0,0.0,0.14333333333333334,0.8566666666666667
805.0,0.0,0.14,0.86
806.0,0.0,0.14,0.86
807.0,0.0,0.14,0.86
808.0,0.0,0.14,0.86
809.0,0.0,0.14,0.86
810.0,0.0,0.14,0.86
811.0,0.0,0.14,0.86
812.0,0.0,0.14,0.86
813.0,0.0,0.14,0.86
814.0,0.0,0.14,0.86
815.0,0.0,0.14,0.86
816.0,0.0,0.14,0.86
817.0,0.0,0.13666666666666666,0.8633333333333333
818.0,0.0,0.13666666666666666,0.8633333333333333
819.0,0.0,0.13333333333333333,0.8666666666666667
820.0,0.0,0.13,0.87
821.0,0.0,0.12666666666666668,0.8733333333333333
822.0,0.0,0.12666666666666668,0.8733333333333333
823.0,0.0,0.12666666666666668,0.8733333333333333
824.0,0.0,0.12666666666666668,0.8733333333333333
825.0,0.0,0.12666666666666668,0.8733333333333333
826.0,0.0,0.12333333333333334,0.8766666666666667
827.0,0.0,0.12333333333333334,0.8766666666666667
828.0,0.0,0.12333333333333334,0.8766666666666667
829.0,0.0,0.12,0.88
830.0,0.0,0.12,0.88
831.0,0.0,0.12,0.88
832.0,0.0,0.12,0.88
833.0,0.0,0.12,0.88
834.0,0.0,0.12,0.88
835.0,0.0,0.12,0.88
836.0,0.0,0.12,0.88
837.0,0.0,0.12,0.88
838.0,0.0,0.12,0.88
839.0,0.0,0.12,0.88
840.0,0.0,0.12,0.88
841.0,0.0,0.12,0.88
842.0,0.0,0.12,0.88
843.0,0.0,0.12,0.88
844.0,0.0,0.12,0.88
845.0,0.0,0.11666666666666667,0.8833333333333333
846.0,0.0,0.11666666666666667,0.8833333333333333
847.0,0.0,0.11333333333333333,0.8866666666666667
848.0,0.0,0.11333333333333333,0.8866666666666667
849.0,0.0,0.11333333333333333,0.8866666666666667
850.0,0.0,0.11333333333333333,0.8866666666666667
851.0,0.0,0.11333333333333333,0.8866666666666667
852.0,0.0,0.11333333333333333,0.8866666666666667
853.0,0.0,0.11,0.89
854.0,0.0,0.11,0.89
855.0,0.0,0.11,0.89
856.0,0.0,0.10666666666666667,0.8933333333333333
857.0,0.0,0.10666666666666667,0.8933333333333333
858.0,0.0,0.10333333333333333,0.8966666666666666
859.0,0.0,0.10333333333333333,0.8966666666666666
860.0,0.0,0.10333333333333333,0.8966666666666666
861.0,0.0,0.10333333333333333,0.8966666666666666
862.0,0.0,0.10333333333333333,0.8966666666666666
863.0,0.0,0.10333333333333333,0.8966666666666666
864.0,0.0,0.10333333333333333,0.8966666666666666
865.0,0.0,0.10333333333333333,0.8966666666666666
866.0,0.0,0.10333333333333333,0.8966666666666666
867.0,0.0,0.1,0.9
868.0,0.0,0.1,0.9
869.0,0.0,0.1,0.9
870.0,0.0,0.09666666666666666,0.9033333333333333
871.0,0.0,0.09666666666666666,0.9033333333333333
872.0,0.0,0.09666666666666666,0.9033333333333333
873.0,0.0,0.09666666666666666,0.9033333333333333
874.0,0.0,0.09666666666666666,0.9033333333333333
875.0,0.0,0.09666666666666666,0.9033333333333333
876.0,0.0,0.09666666666666666,0.9033333333333333
877.0,0.0,0.09666666666666666,0.9033333333333333
878.0,0.0,0.09666666666666666,0.9033333333333333
879.0,0.0,0.09333333333333334,0.9066666666666666
880.0,0.0,0.08666666666666667,0.9133333333333333
881.0,0.0,0.08666666666666667,0.9133333333333333
882.0,0.0,0.08666666666666667,0.9133333333333333
883.0,0.0,0.08666666666666667,0.9133333333333333
884.0,0.0,0.08666666666666667,0.9133333333333333
885.0,0.0,0.08666666666666667,0.9133333333333333
886.0,0.0,0.08666666666666667,0.9133333333333333
887.0,0.0,0.08666666666666667,0.9133333333333333
888.0,0.0,0.08666666666666667,0.9133333333333333
889.0,0.0,0.08666666666666667,0.9133333333333333
890.0,0.0,0.08666666666666667,0.9133333333333333
891.0,0.0,0.08333333333333333,0.9166666666666666
892.0,0.0,0.08333333333333333,0.9166666666666666
893.0,0.0,0.08333333333333333,0.9166666666666666
894.0,0.0,0.08333333333333333,0.9166666666666666
895.0,0.0,0.08333333333333333,0.9166666666666666
896.0,0.0,0.08333333333333333,0.9166666666666666
897.0,0.0,0.08333333333333333,0.9166666666666666
898.0,0.0,0.08333333333333333,0.9166666666666666
899.0,0.0,0.08,0.92
900.0,0.0,0.08,0.92
901.0,0.0,0.08,0.92
902.0,0.0,0.08,0.92
903.0,0.0,0.07666666666666666,0.9233333333333333
904.0,0.0,0.07666666666666666,0.9233333333333333
905.0,0.0,0.07666666666666666,0.9233333333333333
906.0,0.0,0.07666666666666666,0.9233333333333333
907.0,0.0,0.07666666666666666,0.9233333333333333
908.0,0.0,0.07666666666666666,0.9233333333333333
909.0,0.0,0.07666666666666666,0.9233333333333333
910.0,0.0,0.07666666666666666,0.9233333333333333
911.0,0.0,0.07666666666666666,0.9233333333333333
912.0,0.0,0.07666666666666666,0.9233333333333333
913.0,0.0,0.07333333333333333,0.9266666666666666
914.0,0.0,0.07333333333333333,0.9266666666666666
915.0,0.0,0.07333333333333333,0.9266666666666666
916.0,0.0,0.07333333333333333,0.9266666666666666
917.0,0.0,0.07333333333333333,0.9266666666666666
918.0,0.0,0.07333333333333333,0.9266666666666666
919.0,0.0,0.07,0.93
920.0,0.0,0.07,0.93
921.0,0.0,0.07,0.93
922.0,0.0,0.07,0.93
923.0,0.0,0.07,0.93
924.0,0.0,0.07,0.93
925.0,0.0,0.07,0.93
926.0,0.0,0.07,0.93
927.0,0.0,0.07,0.93
928.0,0.0,0.07,0.93
929.0,0.0,0.07,0.93
930.0,0.0,0.07,0.93
931.0,0.0,0.07,0.93
932.0,0.0,0.07,0.93
933.0,0.0,0.07,0.93
934.0,0.0,0.07,0.93
935.0,0.0,0.07,0.93
936.0,0.0,0.07,0.93
937.0,0.0,0.07,0.93
938.0,0.0,0.07,0.93
939.0,0.0,0.07,0.93
940.0,0.0,0.07,0.93
941.0,0.0,0.07,0.93
942.0,0.0,0.07,0.93
943.0,0.0,0.07,0.93
944.0,0.0,0.07,0.93
945.0,0.0,0.07,0.93
946.0,0.0,0.07,0.93
947.0,0.0,0.07,0.93
948.0,0.0,0.07,0.93
949.0,0.0,0.07,0.93
950.0,0.0,0.07,0.93
951.0,0.0,0.07,0.93
952.0,0.0,0.07,0.93
953.0,0.0,0.07,0.93
954.0,0.0,0.07,0.93
955.0,0.0,0.07,0.93
956.0,0.0,0.07,0.93
957.0,0.0,0.07,0.93
958.0,0.0,0.07,0.93
959.0,0.0,0.07,0.93
960.0,0.0,0.07,0.93
961.0,0.0,0.07,0.93
962.0,0.0,0.07,0.93
963.0,0.0,0.07,0.93
964.0,0.0,0.07,0.93
965.0,0.0,0.07,0.93
966.0,0.0,0.07,0.93
967.0,0.0,0.07,0.93
968.0,0.0,0.07,0.93
969.0,0.0,0.07,0.93
970.0,0.0,0.07,0.93
971.0,0.0,0.07,0.93
972.0,0.0,0.07,0.93
973.0,0.0,0.07,0.93
974.0,0.0,0.07,0.93
975.0,0.0,0.07,0.93
976.0,0.0,0.07,0.93
977.0,0.0,0.07,0.93
978.0,0.0,0.07,0.93
979.0,0.0,0.07,0.93
980.0,0.0,0.07,0.93
981.0,0.0,0.07,0.93
982.0,0.0,0.07,0.93
983.0,0.0,0.07,0.93
984.0,0.0,0.07,0.93
985.0,0.0,0.07,0.93
986.0,0.0,0.06666666666666667,0.9333333333333333
987.0,0.0,0.06666666666666667,0.9333333333333333
988.0,0.0,0.06666666666666667,0.9333333333333333
989.0,0.0,0.06666666666666667,0.9333333333333333
990.0,0.0,0.06333333333333334,0.9366666666666666
991.0,0.0,0.06333333333333334,0.9366666666666666
992.0,0.0,0.06333333333333334,0.9366666666666666
993.0,0.0,0.06333333333333334,0.9366666666666666
994.0,0.0,0.06333333333333334,0.9366666666666666
995.0,0.0,0.06333333333333334,0.9366666666666666
996.0,0.0,0.06333333333333334,0.9366666666666666
997.0,0.0,0.06333333333333334,0.9366666666666666
998.0,0.0,0.06333333333333334,0.9366666666666666
999.0,0.0,0.06333333333333334,0.9366666666666666
1000.0,0.0,0.06333333333333334,0.9366666666666666
